algorithm,dataset,rmse_test,log_mse_test,r2_test,model_size,training time (s)
Linear,611_fri_c3_100_5,0.9000120981178503,0.5933388765636427,0.1430851299561063,5,0.1464037895202636
Linear,612_fri_c1_1000_5,0.8732333867899047,0.5667539918323086,0.2631563396583032,5,0.1928999423980713
Linear,613_fri_c3_250_5,0.824225302174373,0.5184052350459243,0.2713715840947433,5,0.1859467029571533
Linear,615_fri_c4_250_10,0.8561606148809189,0.5498603572068518,0.2261319105627739,10,0.1893061399459839
Linear,616_fri_c4_500_50,0.9587650947074932,0.6519243280138609,0.1099826786006478,50,0.2324639558792114
Linear,617_fri_c3_500_5,0.8353400674445871,0.5293291889864807,0.2084498349586249,5,0.1918121576309204
Linear,618_fri_c3_1000_50,0.8826088585716624,0.5760505077440976,0.2053187684079369,50,0.3045758008956909
Linear,620_fri_c1_1000_25,0.8779470364486248,0.5714263387416981,0.2859829683818572,25,0.2324882745742797
Linear,621_fri_c0_100_10,0.510666416973699,0.2317307272955855,0.6735316312184096,10,0.1607654094696045
Linear,623_fri_c4_1000_10,0.835351149721089,0.5293400942975249,0.296586628461384,10,0.2123037576675415
Linear,624_fri_c0_100_5,0.5802427527639691,0.2901901636611718,0.6760731284351778,5,0.1560410261154174
Linear,626_fri_c2_500_50,0.8978180566990811,0.5911572353282705,0.1564425943333411,50,0.2331041097640991
Linear,627_fri_c2_500_10,0.8610091143024454,0.5546530337665697,0.2702455424158355,10,0.1912590265274047
Linear,628_fri_c3_1000_5,0.8560740915366284,0.5497748674980116,0.2405224004764133,5,0.2042106389999389
Linear,631_fri_c1_500_5,0.8726275147066014,0.5661536718478059,0.302764726465829,5,0.1909353733062744
Linear,633_fri_c0_500_25,0.542123328598381,0.2576591384024103,0.6749141027976583,25,0.2093797922134399
Linear,634_fri_c2_100_10,0.919252918991453,0.6124933310925496,0.2567829679393263,10,0.1635688543319702
Linear,635_fri_c0_250_10,0.5874944632957398,0.2965053409853539,0.609622528209406,10,0.1848820447921753
Linear,637_fri_c1_500_50,0.9514299252110114,0.6445969114715784,0.1164015642199577,50,0.2371338605880737
Linear,641_fri_c1_500_10,0.8737094401633283,0.5672257221280468,0.2504289530383524,10,0.1952008008956909
Linear,643_fri_c2_500_25,0.9181248008220614,0.6113692577918975,0.1059473235056462,25,0.2062742710113525
Linear,644_fri_c4_250_25,0.9001508313803723,0.5934768446542131,0.0831286696605892,25,0.1944212913513183
Linear,645_fri_c3_500_50,0.8864137285915488,0.5798269022295236,0.1991205381251484,50,0.2273775339126587
Linear,646_fri_c3_500_10,0.8211992127348169,0.5154358684356664,0.2966569815721657,10,0.1977980136871338
Linear,647_fri_c1_250_10,0.848249796513895,0.5420496701472202,0.2303682294014743,10,0.1851030588150024
Linear,648_fri_c1_250_50,0.8634731231542451,0.5570902210372448,0.2427136995635022,50,0.2027366161346435
MLP,1027_ESL,0.5174238401617793,0.2372258726299724,0.8720790640804412,1202,11.55993151664734
MLP,1028_SWD,0.6280067611707835,0.3324588308691164,0.3571869693370613,2402,17.008740544319153
MLP,1029_LEV,0.6328316871325143,0.3368121390185506,0.5521545195340438,1202,16.584404468536377
MLP,1030_ERA,1.5545275533012823,1.2286330009683422,0.378649777862063,1202,16.35840630531311
MLP,1089_USCrime,18.68913131156721,5.858743195400288,0.7556563298636402,3002,9.42510986328125
MLP,1096_FacultySalaries,2.321786696940168,1.854842786145676,0.6618701403163922,1202,9.325369119644163
MLP,1193_BNG_lowbwt,463.7393395253968,12.278649902202517,0.5904731915830861,2202,131.18564462661743
MLP,1199_BNG_echoMonths,11.822624642238244,4.947158988563506,0.4420452282336103,2202,81.64392364025116
MLP,192_vineyard,2.919343418263206,2.253664349643977,0.4445589019692593,802,10.587856650352478
MLP,210_cloud,0.4834180554370025,0.2100121233209658,0.7745984684877671,1402,9.442482829093931
MLP,215_2dplanes,1.041874114503211,0.7350094356479973,0.9436700309032158,2402,93.5331645011902
MLP,218_house_8L,31309.963007351176,20.70338326666701,0.6448293656206121,2002,154.2154153585434
MLP,225_puma8NH,3.171269390186723,2.403059148389437,0.6795447266344433,2002,93.6550886631012
MLP,227_cpu_small,3.095147925235296,2.3589598195229757,0.9717906922382448,2802,82.89986109733582
MLP,228_elusage,11.610492243988633,4.911209209983488,0.684387404297726,802,11.017972469329834
MLP,229_pwLinear,2.093892351630229,1.6835031314282396,0.7997484250635611,2402,9.48705530166626
MLP,230_machine_cpu,75.04209207239838,8.636275930110783,0.7685673246659495,1602,10.465346097946169
MLP,485_analcatdata_vehicle,174.59743602783047,10.324998720196712,0.5922819559571875,1202,10.26304280757904
MLP,503_wind,3.1469077268838155,2.3890405709732114,0.7792416780732596,3202,72.43921387195587
MLP,519_vinnie,1.6245561753890172,1.2917591418795566,0.7325559268628086,802,12.044094324111938
MLP,522_pm10,0.8480445925723793,0.541847218318352,0.0871805566157215,1802,14.31594693660736
MLP,523_analcatdata_neavote,1.0133431904480912,0.7064899790106383,0.9268411238773236,802,6.662057995796204
MLP,527_analcatdata_election2000,17973.601355717008,19.5933187411585,0.927819195403046,3202,5.9827258586883545
MLP,529_pollen,1.446940029018773,1.129346919603478,0.7824110414961313,1202,34.07103395462036
MLP,537_houses,55539.14892242067,21.849686874436838,0.7693899598861933,2002,136.1822041273117
MLP,542_pollution,46.5999430155625,7.683659030150056,0.3042406777160698,3402,9.21146845817566
MLP,547_no2,0.5182065854025326,0.2378651076121337,0.4873512307590366,1802,14.560955882072449
MLP,556_analcatdata_apnea2,3303.2491728703912,16.20532381343793,-0.010803203,1002,8.26397430896759
MLP,557_analcatdata_apnea1,3414.853732328312,16.271779966042725,-0.005859308,1002,9.009384989738464
MLP,560_bodyfat,1.1496854740667617,0.8423327069369136,0.9812612131201576,3202,10.929574728012083
MLP,561_cpu,12.434751083656808,5.04743663750069,0.9860022279029738,1802,9.403075218200684
MLP,562_cpu_small,3.087198627238052,2.3543038564387477,0.9716516321349002,2802,87.23052990436554
MLP,579_fri_c0_250_5,0.5513922676512932,0.2654621018457618,0.6733237448695049,1402,11.540798306465147
MLP,582_fri_c1_500_25,0.928867463821706,0.6220779220225922,0.1468797226164792,5402,11.274908423423769
MLP,589_fri_c2_1000_25,0.8618100235806918,0.5554451123145064,0.2298826128389172,5402,16.564882159233093
MLP,590_fri_c0_1000_50,0.6539694921807189,0.3560480151521172,0.5445256605266211,10402,12.667398691177368
MLP,591_fri_c1_100_10,0.9394496773035524,0.6326355784552212,0.0470154879518452,2402,8.873820066452026
MLP,593_fri_c1_1000_10,0.8184026661390342,0.5126936323172083,0.3412141892464761,2402,17.37566351890564
MLP,594_fri_c2_100_5,0.9855298717003962,0.6786775627426676,0.09098071235402,1402,10.467143535614014
MLP,595_fri_c0_1000_10,0.325319197151854,0.1005985173521402,0.8897457637836486,2402,17.322187304496765
MLP,596_fri_c2_250_5,0.7579097933784467,0.4538915584585435,0.3822446192210415,1402,12.090062141418455
MLP,597_fri_c2_500_5,0.3747345019465439,0.1314018302959008,0.8422244400394361,1402,15.598289251327516
MLP,598_fri_c0_1000_25,0.5194718577872846,0.2388995794413916,0.718563152299919,5402,12.795423746109009
MLP,599_fri_c2_1000_5,0.1901798757840546,0.0355296645617801,0.9652420462993648,1402,21.15747618675232
MLP,601_fri_c1_250_5,0.2282556288697052,0.0507887676405023,0.9494240222217164,1402,11.896596670150757
MLP,602_fri_c3_250_10,0.4366344040372754,0.1744990428792151,0.8154023661914614,2402,10.735703825950624
MLP,603_fri_c0_250_50,0.7856793969920512,0.4807532166341485,0.2963110608408564,10402,8.235515594482422
MLP,604_fri_c4_500_10,0.8901556576640375,0.5835427248208023,0.1824642613615458,2402,13.764461040496826
MLP,605_fri_c2_250_25,0.9635047428496404,0.6566602497529442,0.0841684860523004,5402,9.083660006523132
MLP,606_fri_c2_1000_10,0.7846837947946639,0.4797860362315163,0.3686739178548142,2402,19.696850776672363
MLP,607_fri_c4_1000_50,0.9170581354980872,0.6103065252156484,0.1698611469457031,10402,16.648687720298767
MLP,608_fri_c3_1000_10,0.8241852244987485,0.5183658949046877,0.4027282151119805,2402,18.860936522483826
MLP,609_fri_c0_1000_5,0.2408716856041417,0.0563984513492745,0.945615507354596,1402,18.29631817340851
MLP,611_fri_c3_100_5,0.4740276562968247,0.2026977278620806,0.7797350525555038,1402,10.846809029579164
MLP,612_fri_c1_1000_5,0.1914936409799579,0.0360134740480959,0.9650771970676212,1402,20.068286538124084
MLP,613_fri_c3_250_5,0.2294182393906043,0.0512943865237846,0.9483009068124876,1402,12.711400032043455
MLP,615_fri_c4_250_10,0.7996483966086779,0.4943532306967249,0.2993910918976472,2402,10.60129463672638
MLP,616_fri_c4_500_50,1.0001340379892203,0.6932812185487641,0.0754402234380694,10402,11.367864608764648
MLP,617_fri_c3_500_5,0.2421251485775602,0.0569705066727802,0.9388047552787882,1402,15.353190183639526
MLP,618_fri_c3_1000_50,0.9015723903645598,0.5948906909316017,0.1988006242716626,10402,16.267884969711304
MLP,620_fri_c1_1000_25,0.8779478364646439,0.5714271320275629,0.2072632602198882,5402,16.39758849143982
MLP,621_fri_c0_100_10,0.5657505555571859,0.2776875616409907,0.6342059524664193,2402,8.570687651634216
MLP,623_fri_c4_1000_10,0.7813980422795246,0.4765961634585955,0.3855263934152382,2402,19.562983989715576
MLP,624_fri_c0_100_5,0.3894523133022553,0.1412157584083848,0.8498198440117513,1402,9.635767698287964
MLP,626_fri_c2_500_50,0.9439933107949892,0.637171028598287,0.1039464578807304,10402,10.998966455459597
MLP,627_fri_c2_500_10,0.8796023909516955,0.5730679666723768,0.2355204791518509,2402,13.219162821769714
MLP,628_fri_c3_1000_5,0.1862019043292297,0.0340836459654803,0.9651047464150708,1402,21.550042629241943
MLP,631_fri_c1_500_5,0.8127675115850183,0.5071735798973799,0.3755358883131727,1402,14.566092371940613
MLP,633_fri_c0_500_25,0.5849276518409156,0.2942656216707435,0.6562420035282885,5402,10.619160890579224
MLP,634_fri_c2_100_10,0.8668712727775699,0.5604530393808813,0.3259559321114186,2402,9.019460082054138
MLP,635_fri_c0_250_10,0.5872021837251391,0.296250065572353,0.6205524671679998,2402,10.600269794464111
MLP,637_fri_c1_500_50,0.9576236003247284,0.6507838737753163,0.0792500940039935,10402,10.799248099327087
MLP,641_fri_c1_500_10,0.8769349289996323,0.5704228208515292,0.2417435568309623,2402,13.20687448978424
MLP,643_fri_c2_500_25,0.9381569050121038,0.6313453796766609,0.0884738354009156,5402,11.587105631828308
MLP,644_fri_c4_250_25,0.9610116704752047,0.6541690219984831,-0.038666621,5402,9.31886601448059
MLP,645_fri_c3_500_50,0.918167043517806,0.6114113469167729,0.124664335842745,10402,11.217388033866882
MLP,646_fri_c3_500_10,0.8315609939595345,0.5256119768491417,0.2254325684682986,2402,13.109523177146912
MLP,647_fri_c1_250_10,0.8301545280502843,0.5242293158532372,0.2764435606373949,2402,10.409021019935608
MLP,648_fri_c1_250_50,0.9765236869562162,0.6696730622868722,0.0246864882071249,10402,8.38730764389038
RandomForest,1027_ESL,0.6102800300684275,0.3165914272705583,0.8258326161770285,21441,83.0759893655777
RandomForest,1028_SWD,0.6573914136863134,0.3591862176017558,0.3085082434563272,121583,88.93204855918884
RandomForest,1029_LEV,0.6919576599780577,0.3912346018485561,0.462769137447203,98129,88.53413546085358
RandomForest,1030_ERA,1.697878873748608,1.3565546550211045,0.2602678949716467,4996,83.44707691669464
RandomForest,1089_USCrime,19.63120142889033,5.95683187359423,0.774735263572718,23845,76.25610935688019
RandomForest,1096_FacultySalaries,2.202345876819636,1.7664976188481003,0.6626086624042459,4727,73.64471960067749
RandomForest,1193_BNG_lowbwt,477.1145252442011,12.335517506768324,0.565255655046514,11073444,194.09347569942477
RandomForest,1199_BNG_echoMonths,11.56614308830381,4.903611662443077,0.4655385270253435,10021741,276.2450250387192
RandomForest,192_vineyard,2.863482946135968,2.2191528939505023,0.4905704271645643,2367,59.24047827720642
RandomForest,210_cloud,0.5095090968874347,0.2307938290212948,0.7422639954573416,10167,59.76362228393555
RandomForest,215_2dplanes,1.1246105927466366,0.817463929534459,0.9344795531807624,10622232,197.586917757988
RandomForest,218_house_8L,30679.078098795027,20.662672413259774,0.6733271967312816,9817959,279.4310601949692
RandomForest,225_puma8NH,3.250238639342273,2.447901252773964,0.6636098984772201,7767352,307.5874240398407
RandomForest,227_cpu_small,2.8345792026944023,2.201088132668177,0.975877213489298,6034338,219.0496054887772
RandomForest,228_elusage,12.179425946096098,5.006214981402669,0.6462844373458392,4663,65.88727188110352
RandomForest,229_pwLinear,2.36637196204294,1.8870266576147705,0.747319385981133,18880,74.42848825454712
RandomForest,230_machine_cpu,70.35769389722589,8.507386278566434,0.8536029231464972,18624,72.12546670436859
RandomForest,485_analcatdata_vehicle,165.35241021761576,10.216194605439476,0.5535327961408671,44532,66.57892215251923
RandomForest,503_wind,3.15339727580938,2.392783537300798,0.7718916036675163,6145608,319.05391347408295
RandomForest,519_vinnie,1.836507390263147,1.4753942502198918,0.6416948192305193,2964,69.29281938076019
RandomForest,522_pm10,0.8200535075426285,0.5143121917575525,0.1371632770136981,4825,74.55594491958618
RandomForest,523_analcatdata_neavote,0.907968779006021,0.601255169163381,0.9479916262140622,300,68.88804566860199
RandomForest,527_analcatdata_election2000,21769.59111057054,19.97653874572855,0.8298319751541965,62539,70.00010943412781
RandomForest,529_pollen,1.5463715284116593,1.221202979786275,0.749513671695347,3647947,125.1805546283722
RandomForest,537_houses,52106.44232654831,21.722087746763872,0.7972871676819178,10104879,307.81044113636017
RandomForest,542_pollution,42.72792428669492,7.510252934610507,0.4032212377834436,5624,59.693283677101135
RandomForest,547_no2,0.480020588528287,0.2073553838559516,0.5689452906059194,47175,82.27537441253662
RandomForest,556_analcatdata_apnea2,1785.8626852524735,14.975314062594917,0.700987881397674,3190,69.66731441020966
RandomForest,557_analcatdata_apnea1,2453.122227866628,15.610233908030445,0.3595736661514504,3648,86.5463502407074
RandomForest,560_bodyfat,2.5449837954994003,2.0118239543266707,0.9024846318922024,232943,83.49313056468964
RandomForest,561_cpu,63.39348198274153,8.298970900286204,0.8604824806139495,176252,79.79354345798492
RandomForest,562_cpu_small,2.8345792026944023,2.201088132668177,0.975877213489298,6034338,227.93769359588623
RandomForest,579_fri_c0_250_5,0.4757716050369149,0.2040493071055473,0.7508943146652414,235744,83.77859437465668
RandomForest,582_fri_c1_500_25,0.5699008434706143,0.2812516702017363,0.6678329439530657,47394,81.52110302448273
RandomForest,589_fri_c2_1000_25,0.3541616833448806,0.1181656273030242,0.8625264394489341,947445,116.02430546283722
RandomForest,590_fri_c0_1000_50,0.4739775431397555,0.2026589360201245,0.764388060063428,947445,170.36270129680634
RandomForest,591_fri_c1_100_10,0.627440274828325,0.3319486624385616,0.5252327142898197,51757,76.29649341106415
RandomForest,593_fri_c1_1000_10,0.3413500057304066,0.1102165497867594,0.8848885366260182,947237,101.4669715166092
RandomForest,594_fri_c2_100_5,0.5313875721007334,0.2487120742577049,0.6893264941418665,94134,74.82224559783936
RandomForest,595_fri_c0_1000_10,0.4304203538705352,0.1699635780782826,0.8097308526659213,947237,98.81274378299712
RandomForest,596_fri_c2_250_5,0.4236799985177646,0.1650946394793986,0.8280919380548757,235744,74.76430225372314
RandomForest,597_fri_c2_500_5,0.3436358628795254,0.1116179426932379,0.8792478122630379,26163,65.66287457942963
RandomForest,598_fri_c0_1000_25,0.4775835119050257,0.2054568686756986,0.7644879125552133,520999,101.48450911045074
RandomForest,599_fri_c2_1000_5,0.2786872568441454,0.0747981362681759,0.9215672058998042,947237,91.30865454673769
RandomForest,601_fri_c1_250_5,0.3632158298381611,0.1239203760787831,0.8333500865375354,23684,81.97281742095947
RandomForest,602_fri_c3_250_10,0.4905882533214706,0.2156570648141859,0.7652588504235482,235920,80.61611580848694
RandomForest,603_fri_c0_250_50,0.7315123270846214,0.4286022251532667,0.4389869360585919,129500,75.36175084114075
RandomForest,604_fri_c4_500_10,0.430726477661437,0.1701859662860365,0.8175632268817461,26163,77.26774990558624
RandomForest,605_fri_c2_250_25,0.6722518956319007,0.3728886168972826,0.564558079184914,129462,79.51395344734192
RandomForest,606_fri_c2_1000_10,0.355326827256709,0.1188998821229607,0.8737934675334207,946720,96.21414053440094
RandomForest,607_fri_c4_1000_50,0.3944083533142697,0.1445833002009493,0.8499321908756979,94870,115.7851197719574
RandomForest,608_fri_c3_1000_10,0.3531169059677162,0.1175088196450209,0.8732183584765861,947237,98.87552678585052
RandomForest,609_fri_c0_1000_5,0.3606596300530043,0.1222843285088587,0.8769106016346587,947445,88.21812701225281
RandomForest,611_fri_c3_100_5,0.6011753385790731,0.3085222405190296,0.6729409660754565,9399,68.68923819065094
RandomForest,612_fri_c1_1000_5,0.2772649067837699,0.0740640976869347,0.9281088178149915,947284,95.48956561088562
RandomForest,613_fri_c3_250_5,0.3988121362166972,0.1476016703682999,0.8239173618012641,235672,82.5407383441925
RandomForest,615_fri_c4_250_10,0.4995782543286501,0.2228062401896574,0.6964655371431616,23642,80.54916656017303
RandomForest,616_fri_c4_500_50,0.6288466722127155,0.3332156089560873,0.6289188783496694,473163,86.22385787963867
RandomForest,617_fri_c3_500_5,0.3418334812657281,0.1105123382240657,0.8685952007178086,239160,85.12860679626465
RandomForest,618_fri_c3_1000_50,0.4255472163107029,0.1664381077889485,0.8009327090194619,947517,152.02951002120972
RandomForest,620_fri_c1_1000_25,0.4456358531409736,0.1811469618979529,0.8138816965838476,52234,84.77604031562805
RandomForest,621_fri_c0_100_10,0.6657226645553794,0.366853631164025,0.5549049798641388,51794,76.69287133216858
RandomForest,623_fri_c4_1000_10,0.358307728869029,0.1207869004823234,0.8668504689804571,947470,97.00610017776488
RandomForest,624_fri_c0_100_5,0.5121483394273506,0.2329322228265119,0.7431425224856467,51794,69.36084294319153
RandomForest,626_fri_c2_500_50,0.46448124234603,0.1953552681591598,0.7745573016775782,473284,103.71785867214204
RandomForest,627_fri_c2_500_10,0.4368916107193688,0.1746877260415495,0.7982557805246684,473284,96.03510904312134
RandomForest,628_fri_c3_1000_5,0.3091730124356208,0.0912911612839927,0.8992406502113287,94879,85.26863086223602
RandomForest,631_fri_c1_500_5,0.3838227665280468,0.1374287147808463,0.8526526096824061,260403,82.75149238109589
RandomForest,633_fri_c0_500_25,0.5307144628767885,0.2481544282631347,0.6925077169945477,473163,93.67254734039308
RandomForest,634_fri_c2_100_10,0.6573305787630099,0.359130369755744,0.5126151763300819,5000,74.5635666847229
RandomForest,635_fri_c0_250_10,0.5301653779709238,0.2476998252442951,0.6907339629708368,129522,69.14524054527283
RandomForest,637_fri_c1_500_50,0.5582725048153333,0.2712997542929231,0.6529118297985066,47394,96.8140186071396
RandomForest,641_fri_c1_500_10,0.4171334431896425,0.1604169849725197,0.8334570808820726,47463,87.8814400434494
RandomForest,643_fri_c2_500_25,0.6066012480313736,0.3133242882554558,0.6325496536167567,4748,84.0555020570755
RandomForest,644_fri_c4_250_25,0.6130808596076848,0.3190849067342345,0.5514765316632152,23667,82.54861009120941
RandomForest,645_fri_c3_500_50,0.6532224097307778,0.3553637462968305,0.5959589579965885,47398,82.64683449268341
RandomForest,646_fri_c3_500_10,0.4559366346450052,0.1888652788769277,0.7980264441207153,4998,70.98898804187775
RandomForest,647_fri_c1_250_10,0.5165403678919506,0.2365050489323676,0.7174673324606902,23607,83.01585578918457
RandomForest,648_fri_c1_250_50,0.704022814895414,0.4025596405844738,0.5099841738624122,235672,86.93102777004242
XGB,1027_ESL,0.5339744758646116,0.2508589007800292,0.857322694800289,10283,172.3940542936325
XGB,1028_SWD,0.6354344051592582,0.3391663779183752,0.3479270950205696,4574,190.1102771759033
XGB,1029_LEV,0.6564245879534192,0.358298892389247,0.5271543302593852,6962,144.22585725784302
XGB,1030_ERA,1.5777813432956267,1.2497280727837816,0.3698829120133253,3912,139.01971411705017
XGB,1089_USCrime,19.598823572330968,5.953539096829773,0.7374955503548417,1218,157.83043730258942
XGB,1096_FacultySalaries,2.275659191234641,1.821095715095848,0.7094950564848557,1375,132.8569176197052
XGB,1193_BNG_lowbwt,453.757111150354,12.235128971646462,0.605620525682625,36277,343.1718510389328
XGB,1199_BNG_echoMonths,11.593886329033872,4.908367769543531,0.4649922767176325,36705,362.6982580423355
XGB,192_vineyard,2.7552624530765253,2.150769988541537,0.5115625881705241,1056,129.8649822473526
XGB,210_cloud,0.4347150099749736,0.1730933911971063,0.8221315126785051,4959,129.2540420293808
XGB,215_2dplanes,1.0055924684795683,0.6987396200101138,0.9474247314951978,22818,488.24629735946655
XGB,218_house_8L,30963.57778448432,20.681133766125622,0.6683013561479076,40337,372.6282209157944
XGB,225_puma8NH,3.235857043011158,2.439802130522837,0.6691975006871886,38634,277.42186403274536
XGB,227_cpu_small,2.7540495965033407,2.149991937262851,0.976236527998293,17823,419.8308546543121
XGB,228_elusage,11.323723749582236,4.861568377682312,0.6768605931528044,2521,127.68772351741792
XGB,229_pwLinear,1.6861288956711602,1.3462612878239244,0.8647869133707465,5636,166.51778995990753
XGB,230_machine_cpu,58.28291433417899,8.130912314520698,0.8850724457673599,7899,155.0858166217804
XGB,485_analcatdata_vehicle,148.66908718829103,10.00349113224239,0.7248418685127752,1042,140.81917917728424
XGB,503_wind,3.038267969626543,2.325429389256636,0.7901126868416708,69125,431.181097984314
XGB,519_vinnie,1.744824978529711,1.3973367206661864,0.6932041248303321,859,180.597385764122
XGB,522_pm10,0.7227914489834265,0.4203060864451351,0.3529097940951371,5298,173.67999160289764
XGB,523_analcatdata_neavote,0.924316067186398,0.6175397266230063,0.9473143336331504,316,103.68808782100676
XGB,527_analcatdata_election2000,26954.685876126747,20.403824869731565,0.8105674754545997,1914,146.87141823768616
XGB,529_pollen,1.5102839145795444,1.188135301331139,0.7689061598329978,36656,231.9051592350006
XGB,537_houses,48660.79456557629,21.585257890684243,0.8253854519173013,49857,513.9467449188232
XGB,542_pollution,41.27553842765358,7.441126865123561,0.3719650494796371,437,148.87507617473602
XGB,547_no2,0.4732795192232643,0.2021188763278489,0.5573636011135201,6995,184.46436965465543
XGB,556_analcatdata_apnea2,1077.1363754283157,13.9641234507465,0.9008039834001902,1880,163.78153550624847
XGB,557_analcatdata_apnea1,1015.8629114062336,13.846988347645588,0.9009400738514568,7205,165.63230431079865
XGB,560_bodyfat,1.038047420202329,0.7311856791097245,0.9840953909691126,13977,183.38959312438965
XGB,561_cpu,29.31061435907861,6.757062745991005,0.952432818983612,11738,154.4368598461151
XGB,562_cpu_small,2.7540495965033407,2.149991937262851,0.976236527998293,17823,417.0879157781601
XGB,579_fri_c0_250_5,0.4043464478808026,0.1514293087512858,0.834476344377318,4120,173.35279846191406
XGB,582_fri_c1_500_25,0.3861749716323863,0.1390060991587381,0.8505602115639558,3095,188.43244636058807
XGB,589_fri_c2_1000_25,0.2654679989466736,0.0681008483196586,0.925222434809986,7930,252.72666931152344
XGB,590_fri_c0_1000_50,0.3606408869982388,0.1222723651864683,0.8633462756730585,11900,347.0629813671112
XGB,591_fri_c1_100_10,0.5002412647813071,0.223336591072838,0.7096551800592817,1167,130.6667755842209
XGB,593_fri_c1_1000_10,0.2468499844156415,0.0591505144948546,0.9372072914813824,19432,182.27880120277405
XGB,594_fri_c2_100_5,0.4648808119723646,0.1956606683965928,0.7417015249757863,1910,129.96224999427795
XGB,595_fri_c0_1000_10,0.3120226080508381,0.0929055709892244,0.900443962882439,7677,223.11205995082852
XGB,596_fri_c2_250_5,0.3343402556442517,0.1059653985691036,0.8965689800385813,33406,170.70532953739166
XGB,597_fri_c2_500_5,0.2915678589780676,0.0815908776142758,0.910479343103077,5818,176.4720138311386
XGB,598_fri_c0_1000_25,0.3434149625017412,0.1114821927223597,0.8750393445640462,4783,264.0077795982361
XGB,599_fri_c2_1000_5,0.222090268005128,0.048146230357682,0.95194422984864,6042,199.54789340496063
XGB,601_fri_c1_250_5,0.2730081706683878,0.0718865778456102,0.911974091212592,11843,166.47291839122772
XGB,602_fri_c3_250_10,0.3624837565979251,0.1234509195216219,0.8782228235112757,22454,180.6965638399124
XGB,603_fri_c0_250_50,0.4927497939353436,0.2173687970088216,0.752016741907786,30084,275.6465109586716
XGB,604_fri_c4_500_10,0.317790403953511,0.0962104479367298,0.9075654381612004,3603,157.8586015701294
XGB,605_fri_c2_250_25,0.4374036976306497,0.1750636104253153,0.8240640311789176,20118,205.19708120822904
XGB,606_fri_c2_1000_10,0.260875679046539,0.0658402858971651,0.9282938416852532,26490,213.3203057050705
XGB,607_fri_c4_1000_50,0.4285879450612819,0.1686346728115219,0.8077233248924272,11123,261.7314511537552
XGB,608_fri_c3_1000_10,0.2608225885510163,0.0658143531974155,0.936435979064512,52281,194.33468997478485
XGB,609_fri_c0_1000_5,0.2741874231142154,0.0724869203104483,0.9267761548505178,21497,214.55333352088928
XGB,611_fri_c3_100_5,0.440445496090608,0.1773025116213756,0.7795364643463771,3795,139.51569378376007
XGB,612_fri_c1_1000_5,0.2385111998778947,0.0553283554119733,0.9384484310702949,11764,150.7324584722519
XGB,613_fri_c3_250_5,0.3233801718093719,0.0994604061606056,0.8923711942975955,43594,172.6666215658188
XGB,615_fri_c4_250_10,0.4031880158354798,0.1506249656063776,0.8362213649898913,34442,178.94842171669006
XGB,616_fri_c4_500_50,0.3402410569273055,0.1095393512863442,0.8925098700337128,35467,304.87794291973114
XGB,617_fri_c3_500_5,0.2847114619809042,0.0779426116300996,0.9142667741611566,5542,190.78922975063324
XGB,618_fri_c3_1000_50,0.2849935777970785,0.0780912719860054,0.9191641182472547,4586,305.3444231748581
XGB,620_fri_c1_1000_25,0.3151872092933835,0.0947127076280486,0.8969579104111429,20648,197.3783503770828
XGB,621_fri_c0_100_10,0.5767100811625183,0.2871278071610089,0.5963555306879659,694,136.21947944164276
XGB,623_fri_c4_1000_10,0.2576617684914755,0.0642787251517863,0.9343191610773032,14922,170.7802404165268
XGB,624_fri_c0_100_5,0.4642421090003526,0.1951725740847994,0.7221285740731519,1833,130.0821692943573
XGB,626_fri_c2_500_50,0.3703911451065558,0.128559955812113,0.8384716092320634,8644,266.5428349971771
XGB,627_fri_c2_500_10,0.3088988709692915,0.0911364934310882,0.9005878430699361,4366,185.40494847297668
XGB,628_fri_c3_1000_5,0.2839197635907908,0.0775260964229187,0.9220795413044272,19233,160.97289443016052
XGB,631_fri_c1_500_5,0.3084192136733233,0.0908661482192626,0.9122055730926282,21293,172.31460857391355
XGB,633_fri_c0_500_25,0.3836789362630451,0.1373324946397099,0.8497397705459342,15785,246.55044400691983
XGB,634_fri_c2_100_10,0.5721722860842878,0.2832079220737598,0.6674006438801308,1767,137.6053727865219
XGB,635_fri_c0_250_10,0.4132228220380729,0.1576472175111557,0.8009508255111992,10566,182.89277017116547
XGB,637_fri_c1_500_50,0.3628922358745286,0.1237127753775069,0.8597997929160922,3208,289.22752261161804
XGB,641_fri_c1_500_10,0.330791603530378,0.1038401369371945,0.8811221392036377,4855,198.92656755447388
XGB,643_fri_c2_500_25,0.3528722299649612,0.1173552203168449,0.8714370116445556,10127,173.47602581977844
XGB,644_fri_c4_250_25,0.4274972600192077,0.1678455391160796,0.7914431616430124,32177,189.02578830718997
XGB,645_fri_c3_500_50,0.3629633728399781,0.1237584009039969,0.8593754145029742,8726,307.1357002258301
XGB,646_fri_c3_500_10,0.3043019494818785,0.0885598808586893,0.8983354508133488,5669,144.8229523897171
XGB,647_fri_c1_250_10,0.3604413641475404,0.1221450433538992,0.8666555290471817,3601,175.88843083381653
XGB,648_fri_c1_250_50,0.4111828683191577,0.1562097167258243,0.8194865694122411,16605,261.86951076984406
PS-Tree-SRO,1027_ESL,0.545654723929642,0.261164495999015,0.85882320201848,39,183.432851314545
